time,temperature_2m,relative_humidity_2m,wind_speed_10m,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi
2025-05-09 14:00:00,30.1,71,10.2,59.6,24.3,342.0,16.1,16.3,64.0,83
2025-05-09 15:00:00,29.6,74,7.5,57.5,24.0,344.0,20.0,15.0,46.0,84
2025-05-09 16:00:00,29.5,76,8.9,57.3,24.5,326.0,21.9,14.9,40.0,84
2025-05-09 17:00:00,29.3,77,10.1,56.3,25.0,297.0,22.9,15.3,39.0,84
2025-05-09 18:00:00,29.0,78,8.4,56.0,25.8,273.0,22.9,15.3,39.0,85
2025-05-09 19:00:00,28.7,80,6.8,55.6,26.4,263.0,21.7,14.4,39.0,85
2025-05-09 20:00:00,28.3,83,7.8,56.0,26.3,258.0,19.7,13.0,40.0,85
2025-05-09 21:00:00,28.1,84,8.5,55.9,26.0,252.0,18.1,12.0,40.0,85
2025-05-09 22:00:00,27.8,86,10.1,55.9,26.1,232.0,17.6,11.3,38.0,85
2025-05-09 23:00:00,27.6,87,9.1,56.1,26.3,210.0,17.6,10.8,35.0,85
2025-05-10 00:00:00,27.4,88,7.4,54.6,27.5,216.0,19.9,11.8,28.0,86
2025-05-10 00:00:00,27.4,88,7.4,54.6,27.5,216.0,19.9,11.8,28.0,86
2025-05-10 01:00:00,27.0,80,6.5,55.9,27.9,285.0,18.5,13.9,35.0,85
2025-05-10 01:00:00,27.0,80,6.5,55.9,27.9,285.0,18.5,13.9,35.0,85
2025-05-10 02:00:00,27.5,76,6.2,73.3,30.0,381.0,16.4,17.0,44.0,85
2025-05-10 02:00:00,27.5,76,6.2,73.3,30.0,381.0,16.4,17.0,44.0,85
2025-05-10 03:00:00,29.0,69,8.2,80.3,30.7,433.0,14.0,19.9,58.0,85
2025-05-10 03:00:00,29.0,69,8.2,80.3,30.7,433.0,14.0,19.9,58.0,85
2025-05-10 04:00:00,30.9,59,8.5,85.9,32.6,393.0,11.1,22.7,79.0,85
2025-05-10 04:00:00,30.9,59,8.5,85.9,32.6,393.0,11.1,22.7,79.0,85
2025-05-10 05:00:00,32.7,50,9.6,90.3,35.3,308.0,7.9,25.5,103.0,85
2025-05-10 05:00:00,32.7,50,9.6,90.3,35.3,308.0,7.9,25.5,103.0,85
2025-05-10 06:00:00,33.5,50,11.5,91.5,36.8,245.0,5.5,26.8,121.0,85
2025-05-10 06:00:00,33.5,50,11.5,91.5,36.8,245.0,5.5,26.8,121.0,85
2025-05-10 07:00:00,34.0,50,13.1,89.9,36.6,231.0,4.2,25.9,130.0,86
2025-05-10 07:00:00,34.0,50,13.1,89.9,36.6,231.0,4.2,25.9,130.0,86
2025-05-10 08:00:00,33.8,52,15.2,88.9,35.9,238.0,3.8,23.6,133.0,86
2025-05-10 08:00:00,33.8,52,15.2,88.9,35.9,238.0,3.8,23.6,133.0,86
2025-05-10 09:00:00,33.3,53,16.3,86.1,34.5,249.0,4.0,21.3,131.0,86
2025-05-10 09:00:00,33.3,53,16.3,86.1,34.5,249.0,4.0,21.3,131.0,86
2025-05-10 10:00:00,32.7,56,13.9,81.7,32.8,259.0,5.0,19.1,121.0,86
2025-05-10 10:00:00,32.7,56,13.9,81.7,32.8,259.0,5.0,19.1,121.0,86
2025-05-10 11:00:00,32.8,53,13.6,77.3,31.2,272.0,6.6,16.7,105.0,87
2025-05-10 11:00:00,32.8,53,13.6,77.3,31.2,272.0,6.6,16.7,105.0,87
2025-05-10 12:00:00,31.9,59,17.2,59.1,25.1,281.0,8.9,15.9,93.0,87
2025-05-10 12:00:00,31.9,59,17.2,59.1,25.1,281.0,8.9,15.9,93.0,87
2025-05-10 13:00:00,30.5,67,13.2,60.3,25.4,286.0,11.9,15.4,80.0,86
2025-05-10 13:00:00,30.5,67,13.2,60.3,25.4,286.0,11.9,15.4,80.0,86
2025-05-10 14:00:00,29.1,77,13.7,61.5,26.1,287.0,16.1,14.6,62.0,86
2025-05-10 14:00:00,29.1,77,13.7,61.5,26.1,287.0,16.1,14.6,62.0,86
2025-05-10 15:00:00,28.8,81,13.2,62.4,26.9,283.0,19.1,13.9,48.0,86
2025-05-10 15:00:00,28.8,81,13.2,62.4,26.9,283.0,19.1,13.9,48.0,86
2025-05-10 16:00:00,28.6,81,11.5,63.3,27.5,271.0,20.1,13.6,43.0,87
2025-05-10 16:00:00,28.6,81,11.5,63.3,27.5,271.0,20.1,13.6,43.0,87
2025-05-10 17:00:00,28.5,82,11.8,61.9,27.9,253.0,19.9,13.3,43.0,87
2025-05-10 17:00:00,28.5,82,11.8,61.9,27.9,253.0,19.9,13.3,43.0,87
2025-05-10 18:00:00,28.4,81,12.7,63.1,28.2,234.0,18.8,12.7,44.0,87
2025-05-10 18:00:00,28.4,81,12.7,63.1,28.2,234.0,18.8,12.7,44.0,87
2025-05-10 19:00:00,28.2,81,13.4,63.3,28.0,211.0,16.2,11.2,47.0,87
2025-05-10 19:00:00,28.2,81,13.4,63.3,28.0,211.0,16.2,11.2,47.0,87
2025-05-10 20:00:00,28.0,83,14.3,63.3,27.3,186.0,12.7,9.2,52.0,88
2025-05-10 20:00:00,28.0,83,14.3,63.3,27.3,186.0,12.7,9.2,52.0,88
2025-05-10 21:00:00,27.8,83,11.4,62.2,26.7,172.0,9.9,7.8,56.0,88
2025-05-10 21:00:00,27.8,83,11.4,62.2,26.7,172.0,9.9,7.8,56.0,88
2025-05-10 22:00:00,27.7,83,10.5,59.3,26.3,176.0,8.2,7.2,58.0,88
2025-05-10 22:00:00,27.7,83,10.5,59.3,26.3,169.0,8.2,7.2,58.0,88
2025-05-10 23:00:00,27.6,84,9.0,57.0,25.9,189.0,7.2,7.3,58.0,88
2025-05-10 23:00:00,27.6,84,9.0,57.0,25.9,176.0,7.2,7.3,58.0,88
2025-05-10 00:00:00,27.4,88,7.4,54.6,27.5,216.0,19.9,11.8,28.0,86
2025-05-10 00:00:00,27.4,88,7.4,54.6,27.5,216.0,19.9,11.8,28.0,86
2025-05-10 01:00:00,27.0,80,6.5,55.9,27.9,285.0,18.5,13.9,35.0,85
2025-05-10 01:00:00,27.0,80,6.5,55.9,27.9,285.0,18.5,13.9,35.0,85
2025-05-10 02:00:00,27.5,76,6.2,73.3,30.0,381.0,16.4,17.0,44.0,85
2025-05-10 02:00:00,27.5,76,6.2,73.3,30.0,381.0,16.4,17.0,44.0,85
2025-05-10 03:00:00,29.0,69,8.2,80.3,30.7,433.0,14.0,19.9,58.0,85
2025-05-10 03:00:00,29.0,69,8.2,80.3,30.7,433.0,14.0,19.9,58.0,85
2025-05-10 04:00:00,30.9,59,8.5,85.9,32.6,393.0,11.1,22.7,79.0,85
2025-05-10 04:00:00,30.9,59,8.5,85.9,32.6,393.0,11.1,22.7,79.0,85
2025-05-10 05:00:00,32.7,50,9.6,90.3,35.3,308.0,7.9,25.5,103.0,85
2025-05-10 05:00:00,32.7,50,9.6,90.3,35.3,308.0,7.9,25.5,103.0,85
2025-05-10 06:00:00,33.5,50,11.5,91.5,36.8,245.0,5.5,26.8,121.0,85
2025-05-10 06:00:00,33.5,50,11.5,91.5,36.8,245.0,5.5,26.8,121.0,85
2025-05-10 07:00:00,34.0,50,13.1,89.9,36.6,231.0,4.2,25.9,130.0,86
2025-05-10 07:00:00,34.0,50,13.1,89.9,36.6,231.0,4.2,25.9,130.0,86
2025-05-10 08:00:00,33.8,52,15.2,88.9,35.9,238.0,3.8,23.6,133.0,86
2025-05-10 08:00:00,33.8,52,15.2,88.9,35.9,238.0,3.8,23.6,133.0,86
2025-05-10 09:00:00,33.3,53,16.3,86.1,34.5,249.0,4.0,21.3,131.0,86
2025-05-10 09:00:00,33.3,53,16.3,86.1,34.5,249.0,4.0,21.3,131.0,86
2025-05-10 10:00:00,32.7,56,13.9,81.7,32.8,259.0,5.0,19.1,121.0,86
2025-05-10 10:00:00,32.7,56,13.9,81.7,32.8,259.0,5.0,19.1,121.0,86
2025-05-10 11:00:00,32.8,53,13.6,77.3,31.2,272.0,6.6,16.7,105.0,87
2025-05-10 11:00:00,32.8,53,13.6,77.3,31.2,272.0,6.6,16.7,105.0,87
2025-05-10 12:00:00,31.9,59,17.2,59.1,25.1,281.0,8.9,15.9,93.0,87
2025-05-10 12:00:00,31.9,59,17.2,59.1,25.1,281.0,8.9,15.9,93.0,87
2025-05-10 13:00:00,30.5,67,13.2,60.3,25.4,286.0,11.9,15.4,80.0,86
2025-05-10 13:00:00,30.5,67,13.2,60.3,25.4,286.0,11.9,15.4,80.0,86
2025-05-10 14:00:00,29.1,77,13.7,61.5,26.1,287.0,16.1,14.6,62.0,86
2025-05-10 14:00:00,29.1,77,13.7,61.5,26.1,287.0,16.1,14.6,62.0,86
2025-05-10 15:00:00,28.8,81,13.2,62.4,26.9,283.0,19.1,13.9,48.0,86
2025-05-10 15:00:00,28.8,81,13.2,62.4,26.9,283.0,19.1,13.9,48.0,86
2025-05-10 16:00:00,28.6,81,11.5,63.3,27.5,271.0,20.1,13.6,43.0,87
2025-05-10 16:00:00,28.6,81,11.5,63.3,27.5,271.0,20.1,13.6,43.0,87
2025-05-10 17:00:00,28.5,82,11.8,61.9,27.9,253.0,19.9,13.3,43.0,87
2025-05-10 17:00:00,28.5,82,11.8,61.9,27.9,253.0,19.9,13.3,43.0,87
2025-05-10 18:00:00,28.4,81,12.7,63.1,28.2,234.0,18.8,12.7,44.0,87
2025-05-10 18:00:00,28.4,81,12.7,63.1,28.2,234.0,18.8,12.7,44.0,87
2025-05-10 19:00:00,28.2,81,13.4,63.3,28.0,211.0,16.2,11.2,47.0,87
2025-05-10 19:00:00,28.2,81,13.4,63.3,28.0,211.0,16.2,11.2,47.0,87
2025-05-10 20:00:00,28.0,83,14.3,63.3,27.3,186.0,12.7,9.2,52.0,88
2025-05-10 20:00:00,28.0,83,14.3,63.3,27.3,186.0,12.7,9.2,52.0,88
2025-05-10 21:00:00,27.8,83,11.4,62.2,26.7,172.0,9.9,7.8,56.0,88
2025-05-10 21:00:00,27.8,83,11.4,62.2,26.7,172.0,9.9,7.8,56.0,88
2025-05-10 22:00:00,27.7,83,10.5,59.3,26.3,176.0,8.2,7.2,58.0,88
2025-05-10 22:00:00,27.7,83,10.5,59.3,26.3,169.0,8.2,7.2,58.0,88
2025-05-10 23:00:00,27.6,84,9.0,57.0,25.9,189.0,7.2,7.3,58.0,88
2025-05-10 23:00:00,27.6,84,9.0,57.0,25.9,176.0,7.2,7.3,58.0,88
2025-05-11 00:00:00,27.3,86,9.6,56.9,25.5,200.0,6.9,7.9,60.0,88
2025-05-11 01:00:00,27.4,88,8.6,56.0,25.8,263.0,8.9,9.7,59.0,88
2025-05-11 02:00:00,28.0,86,8.6,62.4,27.9,344.0,11.6,12.3,60.0,87
2025-05-11 03:00:00,29.4,78,9.2,71.9,30.0,387.0,12.8,14.7,65.0,87
2025-05-11 04:00:00,30.8,70,10.8,78.7,31.8,356.0,11.2,16.8,82.0,87
2025-05-11 05:00:00,31.7,66,13.1,82.9,33.6,288.0,8.1,18.8,103.0,87
2025-05-11 06:00:00,32.2,64,15.0,85.0,35.3,237.0,5.6,19.7,119.0,87
2025-05-11 07:00:00,32.5,63,15.7,84.1,35.2,224.0,4.4,18.9,123.0,87
2025-05-11 08:00:00,32.5,62,16.7,81.7,34.2,227.0,3.7,17.0,120.0,87
2025-05-11 09:00:00,32.2,64,17.3,78.9,33.1,238.0,3.7,15.4,115.0,86
2025-05-11 10:00:00,32.0,64,18.0,76.4,32.0,258.0,4.3,14.6,108.0,86
2025-05-11 11:00:00,31.6,65,14.5,74.0,31.0,285.0,5.6,14.0,98.0,86
2025-05-11 12:00:00,31.5,65,11.4,106.4,43.9,305.0,8.2,14.9,90.0,86
2025-05-11 13:00:00,30.5,74,13.3,104.3,43.8,312.0,11.0,14.8,81.0,88
2025-05-11 14:00:00,29.2,81,15.0,99.4,43.4,311.0,14.9,14.7,68.0,90
2025-05-11 15:00:00,28.6,85,13.7,95.7,43.5,302.0,17.8,14.3,59.0,91
2025-05-11 16:00:00,28.8,83,14.0,87.8,43.3,283.0,19.2,13.4,56.0,93
2025-05-11 17:00:00,28.7,83,14.4,87.5,43.2,257.0,19.7,12.2,56.0,94
2025-05-11 18:00:00,28.5,84,12.7,86.6,43.1,232.0,19.2,11.1,57.0,95
2025-05-11 19:00:00,28.2,86,12.1,85.4,42.4,210.0,17.2,10.3,60.0,97
2025-05-11 20:00:00,28.0,86,12.2,84.3,41.2,189.0,14.3,9.6,64.0,98
2025-05-11 21:00:00,27.8,86,10.2,83.8,40.0,175.0,11.8,9.0,67.0,99
2025-05-11 22:00:00,27.7,86,10.0,82.0,38.8,169.0,10.2,8.1,68.0,100
2025-05-11 23:00:00,27.5,88,10.0,80.3,37.7,169.0,9.0,7.2,68.0,102
2025-05-12 00:00:00,27.4,89,9.7,71.2,35.7,183.0,8.8,7.5,69.0,103
2025-05-12 01:00:00,27.9,87,11.6,71.2,35.5,223.0,9.2,9.2,73.0,104
2025-05-12 02:00:00,28.4,83,12.6,85.0,36.8,276.0,9.8,11.6,79.0,105
2025-05-12 03:00:00,29.5,75,12.8,89.6,36.0,305.0,9.6,13.6,87.0,106
2025-05-12 04:00:00,30.6,68,14.5,89.6,35.4,288.0,8.0,14.9,99.0,107
2025-05-12 05:00:00,31.4,65,16.2,92.2,35.2,248.0,5.7,15.9,112.0,107
2025-05-12 06:00:00,31.7,65,17.8,95.9,35.2,219.0,3.9,16.2,121.0,107
2025-05-12 07:00:00,32.0,64,18.5,102.9,34.8,214.0,3.1,15.6,122.0,107
2025-05-12 08:00:00,32.0,65,18.1,100.8,33.5,219.0,2.9,14.4,119.0,107
2025-05-12 09:00:00,31.8,65,18.1,96.2,31.8,228.0,3.2,13.4,115.0,107
2025-05-12 10:00:00,31.4,68,18.1,92.0,29.9,240.0,3.8,13.0,110.0,107
2025-05-12 11:00:00,31.4,67,16.7,85.4,27.6,256.0,4.8,12.7,104.0,107
2025-05-12 12:00:00,31.0,68,15.5,68.5,22.1,269.0,6.4,13.2,97.0,106
2025-05-12 13:00:00,29.6,73,17.0,59.5,20.0,276.0,8.5,13.4,90.0,104
2025-05-12 14:00:00,28.9,76,13.2,50.2,18.4,280.0,11.4,13.6,81.0,101
2025-05-12 15:00:00,28.6,79,12.2,42.4,17.6,282.0,13.7,13.4,73.0,99
2025-05-12 16:00:00,28.4,79,12.7,35.6,17.2,285.0,15.0,12.6,69.0,97
2025-05-12 17:00:00,28.2,82,10.8,31.8,16.6,286.0,15.8,11.3,67.0,94
2025-05-12 18:00:00,28.0,84,10.0,29.3,16.6,277.0,15.9,10.2,66.0,92
2025-05-12 19:00:00,27.7,86,9.1,27.6,16.8,250.0,15.0,9.3,66.0,90
2025-05-12 20:00:00,27.5,88,8.8,26.1,16.4,214.0,13.4,8.5,67.0,87
2025-05-12 21:00:00,27.2,90,8.7,24.9,15.7,187.0,11.8,7.8,68.0,85
2025-05-12 22:00:00,27.0,91,9.4,24.2,15.1,174.0,10.2,7.2,69.0,83
2025-05-12 23:00:00,26.9,92,8.2,24.5,14.9,171.0,8.7,6.7,71.0,81
2025-05-13 00:00:00,26.8,92,9.7,26.8,15.4,182.0,7.3,7.1,75.0,79
2025-05-13 01:00:00,27.4,91,11.0,27.8,16.2,222.0,8.0,8.3,77.0,77
2025-05-13 02:00:00,28.0,87,12.7,33.1,18.3,277.0,8.8,10.0,81.0,75
2025-05-13 03:00:00,29.2,78,13.5,37.3,19.7,307.0,8.9,11.6,87.0,74
2025-05-13 04:00:00,30.4,70,14.4,40.4,20.9,289.0,7.6,13.2,97.0,72
2025-05-13 05:00:00,31.4,64,15.6,44.0,22.4,247.0,5.6,14.7,108.0,71
2025-05-13 06:00:00,32.0,62,16.3,46.6,23.3,216.0,4.1,15.6,116.0,70
2025-05-13 07:00:00,32.6,60,16.5,49.8,23.9,209.0,3.4,15.4,119.0,69
2025-05-13 08:00:00,32.7,62,16.9,52.6,23.9,213.0,3.2,14.6,118.0,68
2025-05-13 09:00:00,32.4,64,17.3,55.4,23.7,223.0,3.4,13.8,115.0,67
2025-05-13 10:00:00,32.2,64,16.0,53.7,22.9,241.0,4.0,13.2,110.0,66
2025-05-13 11:00:00,32.0,62,15.1,48.0,21.6,266.0,5.1,12.7,102.0,66
2025-05-13 12:00:00,31.5,67,13.8,47.4,20.5,285.0,7.1,14.8,97.0,65
2025-05-13 13:00:00,30.2,71,12.8,42.8,20.4,294.0,9.9,15.4,88.0,65
2025-05-13 14:00:00,29.5,76,11.5,38.4,20.1,298.0,13.8,16.1,76.0,65
2025-05-13 15:00:00,28.9,82,12.2,34.1,19.8,296.0,16.9,16.2,66.0,65
2025-05-13 16:00:00,28.8,82,11.4,31.5,19.8,287.0,18.4,15.2,61.0,65
2025-05-13 17:00:00,28.7,82,10.9,31.0,19.8,272.0,19.0,13.5,59.0,66
2025-05-13 18:00:00,28.5,85,10.7,30.5,20.0,254.0,18.9,11.9,57.0,66
2025-05-13 19:00:00,28.1,88,11.8,29.9,20.0,230.0,17.8,10.5,56.0,66
2025-05-13 20:00:00,28.0,89,8.4,29.1,19.7,202.0,15.9,9.3,56.0,67
2025-05-13 21:00:00,27.8,91,7.6,28.5,18.9,184.0,14.0,8.4,57.0,67
2025-05-13 22:00:00,27.5,92,7.4,29.0,18.5,176.0,11.9,8.0,59.0,67
2025-05-13 23:00:00,27.3,93,8.0,30.9,18.6,178.0,9.8,7.9,62.0,67
2025-05-14 00:00:00,27.2,93,7.5,23.6,16.0,201.0,7.8,8.0,65.0,68
2025-05-14 01:00:00,27.9,90,8.5,26.4,16.7,267.0,9.3,9.1,65.0,68
2025-05-14 02:00:00,28.5,87,7.6,31.2,18.5,354.0,11.2,10.8,67.0,68
2025-05-14 03:00:00,30.0,77,9.4,35.5,20.0,404.0,12.0,12.9,74.0,68
2025-05-14 04:00:00,31.5,69,9.5,40.2,21.7,379.0,10.5,16.0,92.0,68
2025-05-14 05:00:00,33.0,62,10.2,48.3,24.2,317.0,7.9,19.6,116.0,68
2025-05-14 06:00:00,33.8,59,12.0,58.9,26.9,270.0,5.8,21.5,133.0,68
2025-05-14 07:00:00,34.3,58,13.4,63.6,27.6,257.0,4.7,20.5,137.0,68
2025-05-14 08:00:00,34.5,57,14.9,62.6,26.5,259.0,4.0,17.9,133.0,69
2025-05-14 09:00:00,34.0,57,15.5,61.9,25.3,269.0,4.1,15.7,127.0,69
2025-05-14 10:00:00,34.0,56,11.6,63.8,25.0,287.0,4.7,14.5,120.0,69
2025-05-14 11:00:00,33.5,59,14.7,62.2,24.6,312.0,6.0,13.7,112.0,69
2025-05-14 12:00:00,32.5,65,13.0,75.0,27.6,337.0,9.0,15.4,101.0,73
2025-05-14 13:00:00,30.8,69,13.3,67.1,27.0,365.0,14.3,15.1,87.0,75
2025-05-14 14:00:00,30.0,76,12.6,56.0,25.4,394.0,21.5,14.7,68.0,71
2025-05-14 15:00:00,29.5,80,11.5,46.4,24.5,403.0,26.4,14.1,54.0,71
2025-05-14 16:00:00,29.4,81,12.8,41.0,23.3,381.0,26.8,13.1,50.0,72
2025-05-14 17:00:00,29.1,83,9.2,38.5,22.1,339.0,24.8,11.8,50.0,72
2025-05-14 18:00:00,28.9,85,7.3,36.6,21.5,299.0,22.9,10.8,51.0,72
2025-05-14 19:00:00,28.5,88,8.4,35.7,21.5,262.0,21.9,10.2,49.0,72
2025-05-14 20:00:00,28.2,89,7.3,35.5,21.7,226.0,21.0,9.7,47.0,72
2025-05-14 21:00:00,28.0,90,7.1,34.1,20.8,204.0,19.5,9.4,47.0,73
2025-05-14 22:00:00,27.9,90,7.8,32.1,19.2,196.0,16.7,8.9,49.0,73
2025-05-14 23:00:00,27.7,91,6.7,31.0,17.7,201.0,13.3,8.6,52.0,73
2025-05-15 00:00:00,27.5,91,8.5,30.4,16.9,231.0,12.2,8.8,54.0,73
2025-05-15 01:00:00,28.2,88,8.1,29.5,16.3,313.0,13.5,9.6,56.0,73
2025-05-15 02:00:00,29.0,83,6.7,30.7,18.5,419.0,15.1,10.9,60.0,73
2025-05-15 03:00:00,30.4,74,8.2,37.3,19.4,479.0,15.3,12.9,70.0,73
2025-05-15 04:00:00,31.7,67,9.8,41.7,21.0,447.0,12.9,16.5,92.0,73
2025-05-15 05:00:00,32.8,62,10.5,46.7,22.8,368.0,9.1,20.7,121.0,73
2025-05-15 06:00:00,33.5,60,12.3,51.0,24.4,304.0,6.1,23.0,140.0,73
2025-05-15 07:00:00,33.7,60,14.1,53.2,24.4,278.0,4.7,21.8,143.0,72
2025-05-15 08:00:00,33.5,61,15.6,53.9,23.7,267.0,4.1,18.7,138.0,72
2025-05-15 09:00:00,33.2,62,16.2,58.2,23.7,268.0,4.2,16.1,131.0,72
2025-05-15 10:00:00,33.0,63,16.1,65.4,24.4,285.0,4.7,14.9,125.0,72
2025-05-15 11:00:00,32.5,64,14.8,68.0,24.6,314.0,5.9,14.2,118.0,72
2025-05-15 12:00:00,32.1,66,10.5,68.2,23.3,340.0,9.3,14.0,103.0,81
2025-05-15 13:00:00,31.4,67,10.4,64.3,23.8,360.0,16.4,14.1,87.0,83
2025-05-15 14:00:00,30.5,71,10.8,54.7,23.5,377.0,26.1,14.2,66.0,76
2025-05-15 15:00:00,29.9,78,10.6,45.4,24.2,382.0,32.5,14.0,50.0,71
2025-05-15 16:00:00,29.5,82,10.2,41.0,23.7,370.0,32.8,13.3,45.0,71
2025-05-15 17:00:00,29.3,84,9.9,37.3,22.3,346.0,29.8,12.3,46.0,71
2025-05-15 18:00:00,29.0,86,7.7,33.3,20.3,319.0,26.5,11.3,47.0,71
2025-05-15 19:00:00,28.8,89,7.1,31.7,19.0,290.0,23.7,10.3,48.0,71
2025-05-15 20:00:00,28.5,90,5.4,31.9,18.7,258.0,20.6,9.3,49.0,71
2025-05-15 21:00:00,28.3,91,4.5,32.7,19.2,234.0,18.0,8.5,50.0,70
2025-05-15 22:00:00,28.1,92,6.7,38.4,21.7,215.0,16.2,8.0,48.0,70
2025-05-15 23:00:00,28.0,92,7.0,38.4,21.9,203.0,14.9,7.7,46.0,70
2025-05-16 00:00:00,27.8,92,8.1,34.0,19.2,214.0,13.2,7.9,48.0,71
2025-05-16 01:00:00,28.2,92,8.7,29.8,17.8,271.0,13.3,8.9,52.0,71
2025-05-16 02:00:00,29.0,87,10.3,30.5,17.5,350.0,13.4,10.3,58.0,71
2025-05-16 03:00:00,29.9,81,10.7,31.9,17.0,394.0,12.6,11.6,67.0,71
2025-05-16 04:00:00,30.8,75,12.7,34.0,18.0,365.0,10.2,12.8,82.0,71
2025-05-16 05:00:00,31.5,71,13.8,35.5,18.3,301.0,7.0,14.0,100.0,70
2025-05-16 06:00:00,32.2,68,14.5,36.2,18.1,252.0,4.6,14.7,114.0,70
2025-05-16 07:00:00,32.5,66,14.8,36.8,18.0,237.0,3.6,14.4,120.0,70
2025-05-16 08:00:00,32.8,64,14.8,38.4,18.3,238.0,3.3,13.6,121.0,69
2025-05-16 09:00:00,32.8,64,14.9,40.9,19.0,249.0,3.7,13.2,119.0,68
2025-05-16 10:00:00,32.5,68,13.6,43.5,19.9,275.0,4.2,13.6,116.0,68
2025-05-16 11:00:00,32.2,68,13.4,45.4,20.5,310.0,5.3,14.4,112.0,68
2025-05-16 12:00:00,31.6,72,12.9,47.8,21.3,339.0,8.0,14.6,100.0,67
2025-05-16 13:00:00,30.5,76,12.5,47.8,21.4,357.0,14.0,14.9,84.0,67
2025-05-16 14:00:00,29.9,80,10.5,44.7,20.7,368.0,22.4,15.4,61.0,67
2025-05-16 15:00:00,29.7,81,11.7,39.3,21.3,363.0,28.3,15.5,44.0,67
2025-05-16 16:00:00,29.4,81,13.0,37.1,21.1,331.0,30.0,15.1,37.0,66
2025-05-16 17:00:00,29.4,81,14.8,35.4,20.7,282.0,29.4,14.4,36.0,66
2025-05-16 18:00:00,29.1,82,11.9,33.5,19.8,240.0,27.4,13.3,36.0,66
2025-05-16 19:00:00,29.0,82,10.9,30.9,18.1,213.0,23.7,11.7,38.0,66
2025-05-16 20:00:00,28.7,86,9.6,28.9,16.7,193.0,18.8,9.7,42.0,66
2025-05-16 21:00:00,28.4,87,9.3,28.8,16.4,180.0,14.7,8.2,46.0,66
2025-05-16 22:00:00,28.3,87,9.7,28.2,16.0,171.0,12.5,7.3,47.0,65
2025-05-16 23:00:00,28.2,86,10.3,28.8,15.7,169.0,11.1,6.9,48.0,65
2025-05-17 00:00:00,28.0,86,8.0,29.2,15.9,184.0,12.3,7.5,47.0,64
2025-05-17 01:00:00,28.4,85,7.2,30.4,16.0,234.0,12.4,9.7,49.0,64
2025-05-17 02:00:00,28.9,81,8.9,35.0,17.3,300.0,12.4,12.8,53.0,64
2025-05-17 03:00:00,29.7,76,10.6,41.1,18.1,337.0,11.7,15.3,60.0,64
2025-05-17 04:00:00,30.5,71,12.8,45.3,18.7,317.0,9.6,16.9,75.0,64
2025-05-17 05:00:00,31.2,67,14.6,46.4,20.4,268.0,6.8,18.0,94.0,64
2025-05-17 06:00:00,31.9,64,15.7,47.4,21.2,230.0,4.7,18.3,108.0,64
2025-05-17 07:00:00,32.2,63,15.8,46.9,21.1,217.0,3.7,17.2,112.0,65
2025-05-17 08:00:00,32.4,64,15.9,46.0,20.5,216.0,3.4,15.2,111.0,65
2025-05-17 09:00:00,32.5,62,16.2,45.1,20.1,224.0,3.6,13.8,107.0,65
2025-05-17 10:00:00,32.4,62,15.4,44.2,19.7,247.0,3.9,13.6,101.0,65
2025-05-17 11:00:00,32.0,64,13.7,43.1,19.3,280.0,4.8,14.0,92.0,65
2025-05-17 12:00:00,31.5,67,13.1,47.3,20.0,302.0,7.1,14.9,84.0,65
2025-05-17 13:00:00,30.5,73,11.1,42.7,19.2,304.0,12.5,15.1,70.0,65
2025-05-17 14:00:00,30.0,75,11.4,39.2,18.2,297.0,19.8,15.4,52.0,65
2025-05-17 15:00:00,29.7,76,11.5,35.2,19.0,288.0,24.7,15.2,38.0,64
2025-05-17 16:00:00,29.8,76,13.0,34.0,19.0,285.0,24.7,14.1,35.0,64
2025-05-17 17:00:00,29.6,77,13.0,32.7,18.1,281.0,22.2,12.5,37.0,64
2025-05-17 18:00:00,29.5,77,10.1,32.1,17.2,268.0,19.9,11.0,39.0,64
2025-05-17 19:00:00,29.4,78,9.6,32.5,16.8,234.0,18.5,9.7,39.0,64
2025-05-17 20:00:00,29.0,80,9.3,32.4,16.8,190.0,17.3,8.6,38.0,64
2025-05-17 21:00:00,28.8,81,8.2,31.7,17.1,163.0,16.4,7.9,37.0,64
2025-05-17 22:00:00,28.5,82,6.9,32.0,17.1,160.0,16.2,7.5,35.0,64
2025-05-17 23:00:00,28.3,83,5.4,32.1,16.9,174.0,16.4,7.6,32.0,64
2025-05-18 00:00:00,28.1,84,4.2,30.2,15.9,203.0,14.9,8.6,34.0,64
2025-05-18 01:00:00,28.5,81,5.1,30.2,16.2,264.0,13.6,11.6,39.0,64
2025-05-18 02:00:00,28.9,79,4.3,38.3,17.5,340.0,11.8,15.7,47.0,64
2025-05-18 03:00:00,29.9,73,6.9,41.0,17.3,382.0,9.9,19.0,58.0,64
2025-05-18 04:00:00,30.8,69,9.7,42.0,18.3,359.0,8.0,20.9,74.0,64
2025-05-18 05:00:00,31.5,65,11.5,42.6,19.8,302.0,6.1,22.0,92.0,64
2025-05-18 06:00:00,32.0,63,12.8,42.8,21.1,256.0,4.7,22.2,105.0,64
2025-05-18 07:00:00,32.3,64,12.9,40.3,20.5,237.0,3.9,21.1,111.0,64
2025-05-18 08:00:00,32.7,62,13.4,36.9,19.2,230.0,3.6,19.2,111.0,64
2025-05-18 09:00:00,32.8,62,13.7,32.9,17.2,233.0,3.7,17.4,108.0,64
